step,laneID,WaitingTime,CO2
1230,1_0,0.0,0.0
1230,-6_2,0.0,24431.807775343314
1230,4_2,0.0,0.0
1230,-3_2,0.0,0.0
1230,-4_2,225.0,36745.94528518322
1230,-2_0,480.0,15748.333333333334
1260,2_2,0.0,0.0
1260,-4_0,1864.0,21502.63303880762
1260,5_2,0.0,0.0
1260,7_2,0.0,0.0
1260,4_0,0.0,0.0
1260,-1_0,106.0,2624.722222222222
1260,3_0,1351.0,31496.666666666668
1260,-5_1,429.0,7874.166666666666
1260,-9_2,1303.0,18373.055555555555
1260,1_2,0.0,0.0
1260,-7_2,0.0,0.0
1260,-8_1,672.0,13109.532948622324
1260,-2_1,0.0,0.0
1260,6_1,0.0,0.0
1260,8_2,0.0,0.0
1260,0_0,954.0,18373.055555555555
1260,4_1,0.0,0.0
1260,6_0,70.0,2624.722222222222
1260,9_1,0.0,0.0
1260,-3_0,341.0,10498.888888888889
1260,-0_0,0.0,0.0
1260,2_1,0.0,0.0
1260,-6_0,960.0,41995.55555555555
1260,1_1,0.0,0.0
1260,-5_0,710.0,10498.888888888889
1260,7_1,0.0,0.0
1260,2_0,0.0,2386.601284680937
1260,5_0,0.0,3016.96355829943
1260,-6_1,581.0,46403.25111803164
1260,-8_0,895.0,13123.611111111111
1260,-0_2,0.0,0.0
1260,3_1,1422.0,31496.666666666668
1260,-5_2,0.0,4138.095016371677
1260,-4_1,582.0,20587.88761514796
1260,-9_1,399.0,20997.777777777777
1260,9_0,0.0,0.0
1260,-0_1,0.0,0.0
1260,3_2,1166.0,31496.666666666668
1260,8_0,0.0,0.0
1260,-8_2,7.0,38802.75059060444
1260,7_0,0.0,0.0
1260,-1_1,83.0,5249.444444444444
1260,0_2,0.0,0.0
1260,6_2,270.0,10498.888888888889
1260,8_1,0.0,0.0
1260,-1_2,1039.0,36746.11111111111
1260,-2_2,463.0,7874.166666666666
1260,-7_1,53.0,2624.722222222222
1260,-7_0,146.0,2624.722222222222
1260,-9_0,417.0,20997.777777777777
1260,0_1,981.0,18373.055555555555
1260,9_2,0.0,0.0
1260,-3_1,226.0,14601.184285367457
1260,5_1,0.0,0.0
1260,1_0,0.0,0.0
1260,-6_2,220.0,28871.944444444445
1260,4_2,0.0,0.0
1260,-3_2,14.0,27756.27387128595
1260,-4_2,645.0,36746.11111111111
1260,-2_0,0.0,0.0
1290,2_2,0.0,15737.346734856537
1290,-4_0,163.0,20997.777777777777
1290,5_2,0.0,0.0
1290,7_2,0.0,0.0
1290,4_0,0.0,0.0
1290,-1_0,136.0,2624.722222222222
1290,3_0,1711.0,31496.666666666668
1290,-5_1,519.0,7874.166666666666
1290,-9_2,0.0,0.0
1290,1_2,0.0,0.0
1290,-7_2,0.0,0.0
1290,-8_1,791.0,10498.888888888889
1290,-2_1,0.0,0.0
1290,6_1,0.0,0.0
1290,8_2,0.0,3561.790975010285
1290,0_0,1164.0,18373.055555555555
1290,4_1,0.0,0.0
1290,6_0,100.0,2624.722222222222
1290,9_1,0.0,0.0
1290,-3_0,510.0,28102.407078413748
1290,-0_0,0.0,0.0
1290,2_1,0.0,0.0
1290,-6_0,0.0,1691.891001387123
1290,1_1,0.0,0.0
1290,-5_0,830.0,10498.888888888889
1290,7_1,0.0,0.0
1290,2_0,0.0,0.0
1290,5_0,0.0,0.0
1290,-6_1,0.0,8158.486520118949
1290,-8_0,1045.0,13123.611111111111
1290,-0_2,0.0,0.0
1290,3_1,1782.0,31496.666666666668
1290,-5_2,27.0,2624.722222222222
1290,-4_1,198.0,20997.777777777777
1290,-9_1,639.0,20997.777777777777
1290,9_0,0.0,0.0
1290,-0_1,0.0,0.0
1290,3_2,1526.0,31496.666666666668
1290,8_0,0.0,0.0
1290,-8_2,95.0,40418.010657483
1290,7_0,0.0,0.0
1290,-1_1,143.0,5249.444444444444
1290,0_2,0.0,0.0
1290,6_2,390.0,10498.888888888889
1290,8_1,0.0,0.0
1290,-1_2,1459.0,36746.11111111111
1290,-2_2,553.0,7874.166666666666
1290,-7_1,83.0,2624.722222222222
1290,-7_0,176.0,2624.722222222222
1290,-9_0,657.0,20997.777777777777
1290,0_1,1191.0,18373.055555555555
1290,9_2,0.0,0.0
1290,-3_1,392.0,23719.035121406894
1290,5_1,0.0,0.0
1290,1_0,0.0,0.0
1290,-6_2,597.0,34121.38888888889
1290,4_2,0.0,0.0
1290,-3_2,0.0,4297.577497619149
1290,-4_2,1065.0,36746.11111111111
1290,-2_0,0.0,0.0
1320,2_2,0.0,0.0
1320,-4_0,403.0,20997.777777777777
1320,5_2,0.0,10335.098744496918
1320,7_2,0.0,0.0
1320,4_0,0.0,0.0
1320,-1_0,166.0,2624.722222222222
1320,3_0,2071.0,31496.666666666668
1320,-5_1,609.0,7874.166666666666
1320,-9_2,0.0,0.0
1320,1_2,0.0,0.0
1320,-7_2,0.0,0.0
1320,-8_1,0.0,0.0
1320,-2_1,0.0,0.0
1320,6_1,0.0,0.0
1320,8_2,0.0,0.0
1320,0_0,1374.0,18373.055555555555
1320,4_1,0.0,0.0
1320,6_0,130.0,2624.722222222222
1320,9_1,0.0,0.0
1320,-3_0,0.0,0.0
1320,-0_0,0.0,7933.158927902625
1320,2_1,0.0,0.0
1320,-6_0,96.0,13123.611111111111
1320,1_1,0.0,0.0
1320,-5_0,950.0,10498.888888888889
1320,7_1,0.0,0.0
1320,2_0,0.0,0.0
1320,5_0,0.0,0.0
1320,-6_1,93.0,10498.888888888889
1320,-8_0,0.0,0.0
1320,-0_2,0.0,0.0
1320,3_1,2142.0,31496.666666666668
1320,-5_2,57.0,2624.722222222222
1320,-4_1,438.0,20997.777777777777
1320,-9_1,879.0,20997.777777777777
1320,9_0,0.0,0.0
1320,-0_1,0.0,15423.162917161675
1320,3_2,1886.0,31496.666666666668
1320,8_0,0.0,0.0
1320,-8_2,609.0,49869.722222222204
1320,7_0,0.0,0.0
1320,-1_1,203.0,5249.444444444444
1320,0_2,0.0,0.0
1320,6_2,510.0,10498.888888888889
1320,8_1,0.0,0.0
1320,-1_2,1879.0,36746.11111111111
1320,-2_2,643.0,7874.166666666666
1320,-7_1,113.0,2624.722222222222
1320,-7_0,206.0,2624.722222222222
1320,-9_0,897.0,20997.777777777777
1320,0_1,1401.0,18373.055555555555
1320,9_2,0.0,0.0
1320,-3_1,0.0,10628.957263305365
1320,5_1,0.0,0.0
1320,1_0,0.0,0.0
1320,-6_2,0.0,0.0
1320,4_2,0.0,0.0
1320,-3_2,116.0,15739.235273531374
1320,-4_2,1485.0,36746.11111111111
1320,-2_0,0.0,0.0
1350,2_2,0.0,0.0
1350,-4_0,643.0,20997.777777777777
1350,5_2,0.0,0.0
1350,7_2,0.0,0.0
1350,4_0,0.0,0.0
1350,-1_0,196.0,2624.722222222222
1350,3_0,0.0,0.0
1350,-5_1,699.0,7874.166666666666
1350,-9_2,0.0,0.0
1350,1_2,0.0,0.0
1350,-7_2,0.0,0.0
1350,-8_1,0.0,0.0
1350,-2_1,0.0,0.0
1350,6_1,8.0,2624.722222222222
1350,8_2,0.0,0.0
1350,0_0,1584.0,18373.055555555555
1350,4_1,0.0,0.0
1350,6_0,169.0,12829.18280597858
1350,9_1,0.0,0.0
1350,-3_0,0.0,0.0
1350,-0_0,0.0,0.0
1350,2_1,0.0,0.0
1350,-6_0,250.0,15748.333333333334
1350,1_1,0.0,0.0
1350,-5_0,1070.0,10498.888888888889
1350,7_1,0.0,0.0
1350,2_0,0.0,0.0
1350,5_0,0.0,0.0
1350,-6_1,235.0,26728.764468364825
1350,-8_0,0.0,0.0
1350,-0_2,0.0,0.0
1350,3_1,0.0,7218.135236115676
1350,-5_2,87.0,2624.722222222222
1350,-4_1,678.0,20997.777777777777
1350,-9_1,1119.0,20997.777777777777
1350,9_0,0.0,0.0
1350,-0_1,0.0,0.0
1350,3_2,1019.0,24490.61126672432
1350,8_0,0.0,0.0
1350,-8_2,0.0,6340.061263775153
1350,7_0,0.0,0.0
1350,-1_1,263.0,5249.444444444444
1350,0_2,0.0,0.0
1350,6_2,654.0,29339.184413585743
1350,8_1,0.0,0.0
1350,-1_2,2299.0,36746.11111111111
1350,-2_2,733.0,7874.166666666666
1350,-7_1,143.0,2624.722222222222
1350,-7_0,236.0,2624.722222222222
1350,-9_0,1137.0,20997.777777777777
1350,0_1,1611.0,18373.055555555555
1350,9_2,0.0,0.0
1350,-3_1,0.0,0.0
1350,5_1,0.0,0.0
1350,1_0,0.0,0.0
1350,-6_2,1.0,12322.70638163579
1350,4_2,0.0,0.0
1350,-3_2,0.0,0.0
1350,-4_2,1905.0,36746.11111111111
1350,-2_0,0.0,0.0
1380,2_2,0.0,0.0
1380,-4_0,883.0,20997.777777777777
1380,5_2,0.0,0.0
1380,7_2,0.0,22142.6661674624
1380,4_0,0.0,0.0
1380,-1_0,226.0,2624.722222222222
1380,3_0,19.0,7874.166666666666
1380,-5_1,789.0,7874.166666666666
1380,-9_2,0.0,0.0
1380,1_2,0.0,0.0
1380,-7_2,0.0,0.0
1380,-8_1,0.0,0.0
1380,-2_1,0.0,0.0
1380,6_1,130.0,13123.611111111111
1380,8_2,0.0,0.0
1380,0_0,0.0,0.0
1380,4_1,0.0,0.0
1380,6_0,330.0,15748.333333333334
1380,9_1,0.0,0.0
1380,-3_0,0.0,0.0
1380,-0_0,0.0,0.0
1380,2_1,0.0,0.0
1380,-6_0,0.0,0.0
1380,1_1,0.0,0.0
1380,-5_0,11.0,7873.071297776922
1380,7_1,0.0,0.0
1380,2_0,0.0,0.0
1380,5_0,0.0,0.0
1380,-6_1,0.0,0.0
1380,-8_0,0.0,0.0
1380,-0_2,0.0,0.0
1380,3_1,23.0,15681.502706326986
1380,-5_2,117.0,2624.722222222222
1380,-4_1,918.0,20997.777777777777
1380,-9_1,1359.0,20997.777777777777
1380,9_0,0.0,0.0
1380,-0_1,0.0,0.0
1380,3_2,1293.0,31496.346529228336
1380,8_0,0.0,0.0
1380,-8_2,115.0,13123.611111111111
1380,7_0,0.0,0.0
1380,-1_1,323.0,5249.444444444444
1380,0_2,0.0,0.0
1380,6_2,0.0,0.0
1380,8_1,0.0,0.0
1380,-1_2,2719.0,36746.11111111111
1380,-2_2,42.0,5249.444444444444
1380,-7_1,173.0,2624.722222222222
1380,-7_0,266.0,2624.722222222222
1380,-9_0,1377.0,20997.777777777777
1380,0_1,0.0,0.0
1380,9_2,0.0,0.0
1380,-3_1,9.0,8418.943128751851
1380,5_1,0.0,0.0
1380,1_0,0.0,0.0
1380,-6_2,66.0,7874.166666666666
1380,4_2,0.0,0.0
1380,-3_2,14.0,35160.01179276707
1380,-4_2,2325.0,36746.11111111111
1380,-2_0,0.0,0.0
1410,2_2,0.0,12704.1594075233
1410,-4_0,1123.0,20997.777777777777
1410,5_2,0.0,0.0
1410,7_2,0.0,0.0
1410,4_0,0.0,0.0
1410,-1_0,256.0,2624.722222222222
1410,3_0,159.0,13123.611111111111
1410,-5_1,879.0,7874.166666666666
1410,-9_2,0.0,0.0
1410,1_2,0.0,0.0
1410,-7_2,0.0,0.0
1410,-8_1,0.0,0.0
1410,-2_1,0.0,0.0
1410,6_1,293.0,18372.997456771962
1410,8_2,0.0,0.0
1410,0_0,0.0,0.0
1410,4_1,0.0,0.0
1410,6_0,510.0,19482.771781078365
1410,9_1,0.0,0.0
1410,-3_0,57.0,5249.444444444444
1410,-0_0,0.0,0.0
1410,2_1,0.0,0.0
1410,-6_0,5.0,7824.276764967289
1410,1_1,0.0,0.0
1410,-5_0,101.0,7874.166666666666
1410,7_1,0.0,0.0
1410,2_0,0.0,0.0
1410,5_0,0.0,0.0
1410,-6_1,15.0,10476.650046650806
1410,-8_0,0.0,0.0
1410,-0_2,0.0,0.0
1410,3_1,195.0,15748.333333333334
1410,-5_2,147.0,2624.722222222222
1410,-4_1,1158.0,20997.777777777777
1410,-9_1,0.0,0.0
1410,9_0,0.0,0.0
1410,-0_1,0.0,0.0
1410,3_2,1653.0,31496.666666666668
1410,8_0,0.0,0.0
1410,-8_2,265.0,13123.611111111111
1410,7_0,0.0,0.0
1410,-1_1,383.0,5249.444444444444
1410,0_2,0.0,0.0
1410,6_2,0.0,24887.179600352032
1410,8_1,0.0,0.0
1410,-1_2,3139.0,36746.11111111111
1410,-2_2,102.0,5249.444444444444
1410,-7_1,203.0,2624.722222222222
1410,-7_0,296.0,2624.722222222222
1410,-9_0,0.0,0.0
1410,0_1,0.0,0.0
1410,9_2,0.0,0.0
1410,-3_1,39.0,2624.722222222222
1410,5_1,0.0,0.0
1410,1_0,0.0,0.0
1410,-6_2,171.0,13123.611111111111
1410,4_2,0.0,0.0
1410,-3_2,0.0,0.0
1410,-4_2,0.0,0.0
1410,-2_0,0.0,0.0
1440,2_2,0.0,0.0
1440,-4_0,1363.0,20997.777777777777
1440,5_2,0.0,0.0
1440,7_2,0.0,0.0
1440,4_0,0.0,0.0
1440,-1_0,286.0,2624.722222222222
1440,3_0,309.0,13123.611111111111
1440,-5_1,36.0,5249.444444444444
1440,-9_2,0.0,0.0
1440,1_2,0.0,0.0
1440,-7_2,0.0,0.0
1440,-8_1,0.0,0.0
1440,-2_1,0.0,0.0
1440,6_1,0.0,0.0
1440,8_2,0.0,0.0
1440,0_0,0.0,0.0
1440,4_1,0.0,0.0
1440,6_0,0.0,0.0
1440,9_1,0.0,5411.0431767024675
1440,-3_0,0.0,0.0
1440,-0_0,0.0,0.0
1440,2_1,0.0,0.0
1440,-6_0,178.0,15748.333333333334
1440,1_1,0.0,0.0
1440,-5_0,191.0,7874.166666666666
1440,7_1,0.0,0.0
1440,2_0,0.0,0.0
1440,5_0,0.0,0.0
1440,-6_1,162.0,13123.611111111111
1440,-8_0,0.0,0.0
1440,-0_2,0.0,0.0
1440,3_1,375.0,15748.333333333334
1440,-5_2,177.0,2624.722222222222
1440,-4_1,1398.0,20997.777777777777
1440,-9_1,0.0,0.0
1440,9_0,0.0,5247.251230241656
1440,-0_1,0.0,0.0
1440,3_2,0.0,0.0
1440,8_0,0.0,0.0
1440,-8_2,415.0,13123.611111111111
1440,7_0,0.0,0.0
1440,-1_1,443.0,5249.444444444444
1440,0_2,0.0,0.0
1440,6_2,90.0,13123.611111111111
1440,8_1,0.0,0.0
1440,-1_2,3559.0,36746.11111111111
1440,-2_2,162.0,5249.444444444444
1440,-7_1,0.0,0.0
1440,-7_0,233.0,2624.722222222222
1440,-9_0,0.0,0.0
1440,0_1,0.0,0.0
1440,9_2,0.0,0.0
1440,-3_1,0.0,0.0
1440,5_1,0.0,0.0
1440,1_0,0.0,0.0
1440,-6_2,373.0,18373.055555555555
1440,4_2,0.0,29544.561548007765
1440,-3_2,0.0,0.0
1440,-4_2,0.0,0.0
1440,-2_0,0.0,0.0
1470,2_2,0.0,0.0
1470,-4_0,0.0,0.0
1470,5_2,0.0,0.0
1470,7_2,0.0,0.0
1470,4_0,0.0,0.0
1470,-1_0,212.0,2624.722222222222
1470,3_0,471.0,18372.837882665237
1470,-5_1,96.0,5249.444444444444
1470,-9_2,0.0,0.0
1470,1_2,0.0,0.0
1470,-7_2,0.0,0.0
1470,-8_1,0.0,0.0
1470,-2_1,0.0,0.0
1470,6_1,0.0,0.0
1470,8_2,0.0,0.0
1470,0_0,0.0,0.0
1470,4_1,0.0,0.0
1470,6_0,0.0,0.0
1470,9_1,0.0,0.0
1470,-3_0,0.0,0.0
1470,-0_0,0.0,0.0
1470,2_1,0.0,0.0
1470,-6_0,358.0,15748.333333333334
1470,1_1,0.0,0.0
1470,-5_0,281.0,7874.166666666666
1470,7_1,0.0,0.0
1470,2_0,0.0,1578.4862784792313
1470,5_0,0.0,18702.216061200157
1470,-6_1,312.0,13123.611111111111
1470,-8_0,0.0,0.0
1470,-0_2,0.0,0.0
1470,3_1,571.0,31763.514603856423
1470,-5_2,207.0,2624.722222222222
1470,-4_1,0.0,0.0
1470,-9_1,0.0,0.0
1470,9_0,0.0,0.0
1470,-0_1,0.0,0.0
1470,3_2,0.0,0.0
1470,8_0,0.0,0.0
1470,-8_2,565.0,13123.611111111111
1470,7_0,0.0,0.0
1470,-1_1,0.0,0.0
1470,0_2,0.0,0.0
1470,6_2,0.0,0.0
1470,8_1,0.0,0.0
1470,-1_2,0.0,0.0
1470,-2_2,222.0,5249.444444444444
1470,-7_1,0.0,0.0
1470,-7_0,263.0,2624.722222222222
1470,-9_0,0.0,0.0
1470,0_1,0.0,0.0
1470,9_2,0.0,0.0
1470,-3_1,0.0,0.0
1470,5_1,0.0,3781.182984072376
1470,1_0,0.0,0.0
1470,-6_2,583.0,18373.055555555555
1470,4_2,0.0,0.0
1470,-3_2,0.0,0.0
1470,-4_2,0.0,0.0
1470,-2_0,0.0,0.0
1500,2_2,0.0,0.0
1500,-4_0,0.0,0.0
1500,5_2,0.0,0.0
1500,7_2,0.0,0.0
1500,4_0,0.0,0.0
1500,-1_0,242.0,2624.722222222222
1500,3_0,0.0,0.0
1500,-5_1,156.0,5249.444444444444
1500,-9_2,0.0,0.0
1500,1_2,0.0,0.0
1500,-7_2,0.0,0.0
1500,-8_1,0.0,0.0
1500,-2_1,0.0,0.0
1500,6_1,4.0,7522.742140170851
1500,8_2,0.0,0.0
1500,0_0,0.0,0.0
1500,4_1,0.0,0.0
1500,6_0,18.0,14393.428982197951
1500,9_1,0.0,0.0
1500,-3_0,0.0,0.0
1500,-0_0,0.0,0.0
1500,2_1,0.0,0.0
1500,-6_0,538.0,15748.333333333334
1500,1_1,0.0,0.0
1500,-5_0,371.0,7874.166666666666
1500,7_1,0.0,0.0
1500,2_0,0.0,0.0
1500,5_0,0.0,0.0
1500,-6_1,462.0,13123.611111111111
1500,-8_0,0.0,0.0
1500,-0_2,0.0,0.0
1500,3_1,0.0,0.0
1500,-5_2,237.0,2624.722222222222
1500,-4_1,0.0,0.0
1500,-9_1,0.0,0.0
1500,9_0,0.0,0.0
1500,-0_1,0.0,0.0
1500,3_2,26.0,2624.722222222222
1500,8_0,0.0,0.0
1500,-8_2,715.0,13123.611111111111
1500,7_0,0.0,0.0
1500,-1_1,0.0,0.0
1500,0_2,0.0,0.0
1500,6_2,22.0,15461.856784362173
1500,8_1,0.0,0.0
1500,-1_2,26.0,2624.722222222222
1500,-2_2,0.0,0.0
1500,-7_1,0.0,0.0
1500,-7_0,0.0,0.0
1500,-9_0,0.0,0.0
1500,0_1,0.0,0.0
1500,9_2,0.0,0.0
1500,-3_1,0.0,0.0
1500,5_1,0.0,0.0
1500,1_0,0.0,0.0
1500,-6_2,793.0,18373.055555555555
1500,4_2,0.0,0.0
1500,-3_2,0.0,0.0
1500,-4_2,0.0,0.0
1500,-2_0,0.0,0.0
1530,2_2,0.0,0.0
1530,-4_0,0.0,0.0
1530,5_2,0.0,2452.221731110104
1530,7_2,0.0,10606.301904550495
1530,4_0,0.0,0.0
1530,-1_0,0.0,0.0
1530,3_0,0.0,0.0
1530,-5_1,216.0,5249.444444444444
1530,-9_2,0.0,0.0
1530,1_2,0.0,0.0
1530,-7_2,0.0,0.0
1530,-8_1,0.0,0.0
1530,-2_1,0.0,0.0
1530,6_1,33.0,9066.290806707726
1530,8_2,0.0,0.0
1530,0_0,0.0,0.0
1530,4_1,0.0,0.0
1530,6_0,161.0,13123.611111111111
1530,9_1,0.0,0.0
1530,-3_0,0.0,0.0
1530,-0_0,0.0,0.0
1530,2_1,0.0,0.0
1530,-6_0,718.0,15748.333333333334
1530,1_1,0.0,0.0
1530,-5_0,461.0,7874.166666666666
1530,7_1,0.0,0.0
1530,2_0,0.0,0.0
1530,5_0,0.0,0.0
1530,-6_1,612.0,13123.611111111111
1530,-8_0,0.0,0.0
1530,-0_2,0.0,0.0
1530,3_1,0.0,0.0
1530,-5_2,267.0,2624.722222222222
1530,-4_1,0.0,0.0
1530,-9_1,0.0,0.0
1530,9_0,0.0,0.0
1530,-0_1,0.0,0.0
1530,3_2,56.0,2624.722222222222
1530,8_0,0.0,0.0
1530,-8_2,865.0,13123.611111111111
1530,7_0,0.0,0.0
1530,-1_1,0.0,0.0
1530,0_2,0.0,0.0
1530,6_2,0.0,3534.4902135140596
1530,8_1,0.0,0.0
1530,-1_2,56.0,2624.722222222222
1530,-2_2,0.0,0.0
1530,-7_1,0.0,0.0
1530,-7_0,0.0,0.0
1530,-9_0,0.0,0.0
1530,0_1,0.0,0.0
1530,9_2,0.0,0.0
1530,-3_1,0.0,0.0
1530,5_1,0.0,0.0
1530,1_0,0.0,0.0
1530,-6_2,0.0,0.0
1530,4_2,0.0,0.0
1530,-3_2,0.0,0.0
1530,-4_2,0.0,0.0
1530,-2_0,0.0,0.0
1560,2_2,0.0,0.0
1560,-4_0,0.0,0.0
1560,5_2,0.0,0.0
1560,7_2,0.0,0.0
1560,4_0,0.0,0.0
1560,-1_0,0.0,0.0
1560,3_0,0.0,0.0
1560,-5_1,276.0,5249.444444444444
1560,-9_2,0.0,0.0
1560,1_2,0.0,0.0
1560,-7_2,0.0,0.0
1560,-8_1,0.0,0.0
1560,-2_1,0.0,0.0
1560,6_1,0.0,0.0
1560,8_2,0.0,0.0
1560,0_0,0.0,0.0
1560,4_1,0.0,0.0
1560,6_0,0.0,0.0
1560,9_1,0.0,0.0
1560,-3_0,4.0,2624.581239341678
1560,-0_0,0.0,0.0
1560,2_1,0.0,0.0
1560,-6_0,0.0,0.0
1560,1_1,0.0,0.0
1560,-5_0,551.0,7874.166666666666
1560,7_1,0.0,0.0
1560,2_0,0.0,0.0
1560,5_0,0.0,0.0
1560,-6_1,0.0,0.0
1560,-8_0,0.0,0.0
1560,-0_2,0.0,0.0
1560,3_1,0.0,0.0
1560,-5_2,297.0,2624.722222222222
1560,-4_1,0.0,0.0
1560,-9_1,0.0,0.0
1560,9_0,0.0,0.0
1560,-0_1,0.0,0.0
1560,3_2,86.0,2624.722222222222
1560,8_0,0.0,0.0
1560,-8_2,1015.0,13123.611111111111
1560,7_0,0.0,0.0
1560,-1_1,0.0,0.0
1560,0_2,0.0,0.0
1560,6_2,0.0,0.0
1560,8_1,0.0,0.0
1560,-1_2,86.0,2624.722222222222
1560,-2_2,0.0,0.0
1560,-7_1,0.0,0.0
1560,-7_0,0.0,0.0
1560,-9_0,0.0,0.0
1560,0_1,0.0,0.0
1560,9_2,0.0,0.0
1560,-3_1,1.0,2618.127478882433
1560,5_1,0.0,0.0
1560,1_0,0.0,0.0
1560,-6_2,0.0,0.0
1560,4_2,0.0,0.0
1560,-3_2,17.0,7873.864305387751
1560,-4_2,0.0,0.0
1560,-2_0,0.0,0.0
1590,2_2,0.0,4363.023934468694
1590,-4_0,0.0,0.0
1590,5_2,0.0,0.0
1590,7_2,0.0,0.0
1590,4_0,0.0,0.0
1590,-1_0,0.0,0.0
1590,3_0,0.0,0.0
1590,-5_1,0.0,0.0
1590,-9_2,0.0,0.0
1590,1_2,0.0,0.0
1590,-7_2,0.0,0.0
1590,-8_1,0.0,0.0
1590,-2_1,0.0,0.0
1590,6_1,0.0,0.0
1590,8_2,0.0,0.0
1590,0_0,0.0,0.0
1590,4_1,0.0,0.0
1590,6_0,0.0,0.0
1590,9_1,0.0,0.0
1590,-3_0,34.0,2624.722222222222
1590,-0_0,0.0,0.0
1590,2_1,0.0,0.0
1590,-6_0,9.0,2624.722222222222
1590,1_1,0.0,0.0
1590,-5_0,0.0,0.0
1590,7_1,0.0,0.0
1590,2_0,0.0,0.0
1590,5_0,0.0,0.0
1590,-6_1,3.0,2624.625279637855
1590,-8_0,0.0,0.0
1590,-0_2,0.0,0.0
1590,3_1,0.0,0.0
1590,-5_2,0.0,0.0
1590,-4_1,0.0,0.0
1590,-9_1,0.0,0.0
1590,9_0,0.0,0.0
1590,-0_1,0.0,0.0
1590,3_2,116.0,2624.722222222222
1590,8_0,0.0,0.0
1590,-8_2,0.0,0.0
1590,7_0,0.0,0.0
1590,-1_1,0.0,0.0
1590,0_2,0.0,0.0
1590,6_2,0.0,0.0
1590,8_1,0.0,0.0
1590,-1_2,116.0,2624.722222222222
1590,-2_2,0.0,0.0
1590,-7_1,0.0,0.0
1590,-7_0,0.0,0.0
1590,-9_0,0.0,0.0
1590,0_1,0.0,0.0
1590,9_2,0.0,0.0
1590,-3_1,31.0,2624.722222222222
1590,5_1,0.0,0.0
1590,1_0,0.0,0.0
1590,-6_2,2.0,5183.349374162652
1590,4_2,0.0,0.0
1590,-3_2,0.0,0.0
1590,-4_2,0.0,0.0
1590,-2_0,0.0,0.0
1620,2_2,0.0,0.0
1620,-4_0,0.0,0.0
1620,5_2,0.0,0.0
1620,7_2,0.0,0.0
1620,4_0,0.0,0.0
1620,-1_0,0.0,0.0
1620,3_0,0.0,0.0
1620,-5_1,0.0,0.0
1620,-9_2,0.0,0.0
1620,1_2,0.0,0.0
1620,-7_2,0.0,0.0
1620,-8_1,0.0,0.0
1620,-2_1,0.0,0.0
1620,6_1,0.0,0.0
1620,8_2,0.0,0.0
1620,0_0,0.0,0.0
1620,4_1,0.0,0.0
1620,6_0,0.0,0.0
1620,9_1,0.0,0.0
1620,-3_0,0.0,0.0
1620,-0_0,0.0,0.0
1620,2_1,0.0,0.0
1620,-6_0,39.0,2624.722222222222
1620,1_1,0.0,0.0
1620,-5_0,0.0,0.0
1620,7_1,0.0,0.0
1620,2_0,0.0,0.0
1620,5_0,0.0,0.0
1620,-6_1,33.0,2624.722222222222
1620,-8_0,0.0,0.0
1620,-0_2,0.0,0.0
1620,3_1,0.0,0.0
1620,-5_2,0.0,0.0
1620,-4_1,0.0,0.0
1620,-9_1,0.0,0.0
1620,9_0,0.0,0.0
1620,-0_1,0.0,0.0
1620,3_2,146.0,2624.722222222222
1620,8_0,0.0,0.0
1620,-8_2,0.0,0.0
1620,7_0,0.0,0.0
1620,-1_1,0.0,0.0
1620,0_2,0.0,0.0
1620,6_2,0.0,0.0
1620,8_1,0.0,0.0
1620,-1_2,146.0,2624.722222222222
1620,-2_2,0.0,0.0
1620,-7_1,0.0,0.0
1620,-7_0,0.0,0.0
1620,-9_0,0.0,0.0
1620,0_1,0.0,0.0
1620,9_2,0.0,0.0
1620,-3_1,0.0,0.0
1620,5_1,0.0,0.0
1620,1_0,0.0,0.0
1620,-6_2,0.0,0.0
1620,4_2,0.0,0.0
1620,-3_2,0.0,0.0
1620,-4_2,0.0,0.0
1620,-2_0,0.0,0.0
1650,2_2,0.0,0.0
1650,-4_0,0.0,0.0
1650,5_2,0.0,0.0
1650,7_2,0.0,0.0
1650,4_0,0.0,0.0
1650,-1_0,0.0,0.0
1650,3_0,0.0,0.0
1650,-5_1,0.0,0.0
1650,-9_2,0.0,0.0
1650,1_2,0.0,0.0
1650,-7_2,0.0,0.0
1650,-8_1,0.0,0.0
1650,-2_1,0.0,0.0
1650,6_1,0.0,0.0
1650,8_2,0.0,0.0
1650,0_0,0.0,0.0
1650,4_1,0.0,0.0
1650,6_0,0.0,0.0
1650,9_1,0.0,0.0
1650,-3_0,0.0,0.0
1650,-0_0,0.0,0.0
1650,2_1,0.0,0.0
1650,-6_0,0.0,0.0
1650,1_1,0.0,0.0
1650,-5_0,0.0,0.0
1650,7_1,0.0,0.0
1650,2_0,0.0,0.0
1650,5_0,0.0,0.0
1650,-6_1,0.0,0.0
1650,-8_0,0.0,0.0
1650,-0_2,0.0,0.0
1650,3_1,0.0,0.0
1650,-5_2,0.0,0.0
1650,-4_1,0.0,0.0
1650,-9_1,0.0,0.0
1650,9_0,0.0,0.0
1650,-0_1,0.0,0.0
1650,3_2,176.0,2624.722222222222
1650,8_0,0.0,0.0
1650,-8_2,0.0,0.0
1650,7_0,0.0,0.0
1650,-1_1,0.0,0.0
1650,0_2,0.0,0.0
1650,6_2,0.0,0.0
1650,8_1,0.0,0.0
1650,-1_2,176.0,2624.722222222222
1650,-2_2,0.0,0.0
